AveragedNewInfections,DateValue,Deaths,Index,LastYearsAveragedInfections,NewInfections,Population,Recovered
47.714285714285715,2021-07-28 00:00:00,2,515,3.857142857142857,78,1934379,32
50,2021-07-29 00:00:00,0,516,3.857142857142857,67,1934379,36
53.285714285714285,2021-07-30 00:00:00,2,517,3.857142857142857,82,1934379,46
59.57142857142857,2021-07-31 00:00:00,0,518,3.571428571428571,64,1934379,38
62.57142857142857,2021-08-01 00:00:00,0,519,3.7142857142857144,36,1934379,33
59.714285714285715,2021-08-02 00:00:00,0,520,4.571428571428571,26,1934379,24
60.142857142857146,2021-08-03 00:00:00,0,521,3.4285714285714284,112,1934379,50
66.42857142857143,2021-08-04 00:00:00,2,522,3.857142857142857,97,1934379,60
69.14285714285714,2021-08-05 00:00:00,0,523,4.142857142857143,70,1934379,45
69.57142857142857,2021-08-06 00:00:00,1,524,4.714285714285714,80,1934379,38
69.28571428571429,2021-08-07 00:00:00,0,525,6.714285714285714,63,1934379,42
69.14285714285714,2021-08-08 00:00:00,0,526,7.142857142857143,74,1934379,56
74.57142857142857,2021-08-09 00:00:00,0,527,7.142857142857142,41,1934379,23
76.71428571428572,2021-08-10 00:00:00,2,528,6.714285714285714,125,1934379,66
78.57142857142857,2021-08-11 00:00:00,0,529,6.285714285714286,120,1934379,76
81.85714285714286,2021-08-12 00:00:00,0,530,6.285714285714286,107,1934379,67
87.14285714285714,2021-08-13 00:00:00,0,531,6.571428571428571,127,1934379,80
93.85714285714286,2021-08-14 00:00:00,0,532,4.571428571428571,108,1934379,64
100.28571428571428,2021-08-15 00:00:00,0,533,3.857142857142857,73,1934379,36
100.14285714285714,2021-08-16 00:00:00,2,534,3.857142857142857,49,1934379,26
,2021-08-17 00:00:00,,,4.571428571428571,,,
,2021-08-18 00:00:00,,,4.714285714285714,,,
,2021-08-19 00:00:00,,,4.285714285714286,,,
,2021-08-20 00:00:00,,,3.2857142857142856,,,
,2021-08-21 00:00:00,,,2.857142857142857,,,
,2021-08-22 00:00:00,,,3.142857142857143,,,
,2021-08-23 00:00:00,,,2.571428571428571,,,
,2021-08-24 00:00:00,,,2.142857142857143,,,
,2021-08-25 00:00:00,,,2,,,
,2021-08-26 00:00:00,,,2.7142857142857144,,,
,2021-08-27 00:00:00,,,4.857142857142858,,,
,2021-08-28 00:00:00,,,5.571428571428571,,,
,2021-08-29 00:00:00,,,6.428571428571429,,,
,2021-08-30 00:00:00,,,6.857142857142858,,,
,2021-08-31 00:00:00,,,8,,,
,2021-09-01 00:00:00,,,8.428571428571429,,,
,2021-09-02 00:00:00,,,8.857142857142858,,,
,2021-09-03 00:00:00,,,6.571428571428571,,,
,2021-09-04 00:00:00,,,6.285714285714286,,,
,2021-09-05 00:00:00,,,5.857142857142857,,,
,2021-09-06 00:00:00,,,6.285714285714286,,,
,2021-09-07 00:00:00,,,5,,,
,2021-09-08 00:00:00,,,4.714285714285714,,,
,2021-09-09 00:00:00,,,4,,,
,2021-09-10 00:00:00,,,5.285714285714286,,,
,2021-09-11 00:00:00,,,5.428571428571429,,,
,2021-09-12 00:00:00,,,6.142857142857142,,,
,2021-09-13 00:00:00,,,5.571428571428571,,,
,2021-09-14 00:00:00,,,6.571428571428571,,,
,2021-09-15 00:00:00,,,6.857142857142858,,,
,2021-09-16 00:00:00,,,7.142857142857142,,,
,2021-09-17 00:00:00,,,6.142857142857142,,,
,2021-09-18 00:00:00,,,6.571428571428571,,,
,2021-09-19 00:00:00,,,5.571428571428571,,,
,2021-09-20 00:00:00,,,7.285714285714286,,,
,2021-09-21 00:00:00,,,7.285714285714286,,,
,2021-09-22 00:00:00,,,7,,,
,2021-09-23 00:00:00,,,11.142857142857142,,,
,2021-09-24 00:00:00,,,12.285714285714285,,,
,2021-09-25 00:00:00,,,14.285714285714286,,,
,2021-09-26 00:00:00,,,18.142857142857142,,,
,2021-09-27 00:00:00,,,19.857142857142858,,,
,2021-09-28 00:00:00,,,21.571428571428573,,,
,2021-09-29 00:00:00,,,24.42857142857143,,,
,2021-09-30 00:00:00,,,24.142857142857142,,,
,2021-10-01 00:00:00,,,36,,,
,2021-10-02 00:00:00,,,39.14285714285714,,,
,2021-10-03 00:00:00,,,45.714285714285715,,,
,2021-10-04 00:00:00,,,52.14285714285714,,,
,2021-10-05 00:00:00,,,58.57142857142857,,,
,2021-10-06 00:00:00,,,61.285714285714285,,,
,2021-10-07 00:00:00,,,66.42857142857143,,,
,2021-10-08 00:00:00,,,62.42857142857143,,,
,2021-10-09 00:00:00,,,71.71428571428571,,,
,2021-10-10 00:00:00,,,80.28571428571429,,,
,2021-10-11 00:00:00,,,82.42857142857143,,,
,2021-10-12 00:00:00,,,83.42857142857143,,,
,2021-10-13 00:00:00,,,91.28571428571428,,,
,2021-10-14 00:00:00,,,92.28571428571428,,,
,2021-10-15 00:00:00,,,97.28571428571429,,,
,2021-10-16 00:00:00,,,98,,,
,2021-10-17 00:00:00,,,99.57142857142857,,,
,2021-10-18 00:00:00,,,113.71428571428572,,,
,2021-10-19 00:00:00,,,111.42857142857143,,,
,2021-10-20 00:00:00,,,104.14285714285714,,,
,2021-10-21 00:00:00,,,109.85714285714286,,,
,2021-10-22 00:00:00,,,122.14285714285714,,,
,2021-10-23 00:00:00,,,128.85714285714286,,,
,2021-10-24 00:00:00,,,143.42857142857144,,,
,2021-10-25 00:00:00,,,153.57142857142856,,,
,2021-10-26 00:00:00,,,175.42857142857142,,,
,2021-10-27 00:00:00,,,180.42857142857144,,,
,2021-10-28 00:00:00,,,183.42857142857142,,,
,2021-10-29 00:00:00,,,192.42857142857142,,,
,2021-10-30 00:00:00,,,205.28571428571428,,,
,2021-10-31 00:00:00,,,210.14285714285714,,,
,2021-11-01 00:00:00,,,203.85714285714286,,,
,2021-11-02 00:00:00,,,208.28571428571428,,,
,2021-11-03 00:00:00,,,215.85714285714286,,,
,2021-11-04 00:00:00,,,220.85714285714286,,,
,2021-11-05 00:00:00,,,229.71428571428572,,,
,2021-11-06 00:00:00,,,246.28571428571428,,,
,2021-11-07 00:00:00,,,256.7142857142857,,,
,2021-11-08 00:00:00,,,283.7142857142857,,,
,2021-11-09 00:00:00,,,279.8571428571429,,,
,2021-11-10 00:00:00,,,274.1428571428571,,,
,2021-11-11 00:00:00,,,279.42857142857144,,,
,2021-11-12 00:00:00,,,299.42857142857144,,,
,2021-11-13 00:00:00,,,323.14285714285717,,,
,2021-11-14 00:00:00,,,337.1428571428571,,,
,2021-11-15 00:00:00,,,335.8571428571429,,,
,2021-11-16 00:00:00,,,350.2857142857143,,,
,2021-11-17 00:00:00,,,349.8571428571429,,,
,2021-11-18 00:00:00,,,359.8571428571429,,,
,2021-11-19 00:00:00,,,358.2857142857143,,,
,2021-11-20 00:00:00,,,334.42857142857144,,,
,2021-11-21 00:00:00,,,323.7142857142857,,,
,2021-11-22 00:00:00,,,359,,,
,2021-11-23 00:00:00,,,367.57142857142856,,,
,2021-11-24 00:00:00,,,371.42857142857144,,,
,2021-11-25 00:00:00,,,397,,,
,2021-11-26 00:00:00,,,416.7142857142857,,,
,2021-11-27 00:00:00,,,492.7142857142857,,,
,2021-11-28 00:00:00,,,529.4285714285714,,,
,2021-11-29 00:00:00,,,545.2857142857142,,,
,2021-11-30 00:00:00,,,550.7142857142858,,,
,2021-12-01 00:00:00,,,548.4285714285714,,,
,2021-12-02 00:00:00,,,570.5714285714286,,,
,2021-12-03 00:00:00,,,586.2857142857142,,,
,2021-12-04 00:00:00,,,590.8571428571429,,,
,2021-12-05 00:00:00,,,597.8571428571429,,,
,2021-12-06 00:00:00,,,603.7142857142858,,,
,2021-12-07 00:00:00,,,619.7142857142857,,,
,2021-12-08 00:00:00,,,635,,,
,2021-12-09 00:00:00,,,631,,,
,2021-12-10 00:00:00,,,634.1428571428571,,,
,2021-12-11 00:00:00,,,628.4285714285714,,,
,2021-12-12 00:00:00,,,627.5714285714286,,,
,2021-12-13 00:00:00,,,608.4285714285714,,,
,2021-12-14 00:00:00,,,623.1428571428571,,,
,2021-12-15 00:00:00,,,623.5714285714286,,,
,2021-12-16 00:00:00,,,624,,,
,2021-12-17 00:00:00,,,668.4285714285714,,,
,2021-12-18 00:00:00,,,689.8571428571429,,,
,2021-12-19 00:00:00,,,720.1428571428571,,,
,2021-12-20 00:00:00,,,750.1428571428571,,,
,2021-12-21 00:00:00,,,752.1428571428571,,,
,2021-12-22 00:00:00,,,778.5714285714286,,,
,2021-12-23 00:00:00,,,838.1428571428571,,,
,2021-12-24 00:00:00,,,855.5714285714286,,,
,2021-12-25 00:00:00,,,888.4285714285714,,,
,2021-12-26 00:00:00,,,856.1428571428571,,,
,2021-12-27 00:00:00,,,788.8571428571429,,,
,2021-12-28 00:00:00,,,770,,,
,2021-12-29 00:00:00,,,786.1428571428571,,,
,2021-12-30 00:00:00,,,762.4285714285714,,,
,2021-12-31 00:00:00,,,794.1428571428571,,,
,2022-01-01 00:00:00,,,878.5714285714286,,,
